2014.10.15,16:45,1241.14,1242.03,1241.07,1241.63,1756
2014.10.15,17:00,1241.59,1241.59,1240.48,1240.87,367
2014.10.15,17:15,1240.85,1240.85,1240.75,1240.80,16
2014.10.15,17:30,1240.75,1240.80,1240.75,1240.80,6
2014.10.15,17:45,1240.90,1241.28,1240.53,1240.53,64
2014.10.15,18:00,1240.54,1240.89,1238.50,1238.86,3714
2014.10.15,18:15,1238.85,1240.54,1238.79,1240.29,2251
2014.10.15,18:30,1240.29,1241.47,1239.98,1240.15,2481
2014.10.15,18:45,1240.14,1240.76,1239.99,1240.50,1835
2014.10.15,19:00,1240.53,1240.68,1239.86,1239.97,2060
2014.10.15,19:15,1239.95,1240.44,1239.74,1240.13,1620
2014.10.15,19:30,1240.12,1240.89,1240.06,1240.18,2275
2014.10.15,19:45,1240.15,1240.37,1239.26,1240.29,1549
2014.10.15,20:00,1240.28,1240.65,1238.39,1238.51,6107
2014.10.15,20:15,1238.52,1240.25,1238.17,1240.18,4548
2014.10.15,20:30,1240.14,1241.12,1240.12,1241.09,3058
2014.10.15,20:45,1241.10,1242.79,1240.90,1242.56,4060
2014.10.15,21:00,1242.56,1243.60,1242.18,1242.93,4281
2014.10.15,21:15,1242.94,1244.63,1242.74,1244.61,3242
2014.10.15,21:30,1244.59,1244.77,1243.62,1244.47,4232
2014.10.15,21:45,1244.47,1245.13,1242.86,1242.93,5447
2014.10.15,22:00,1242.93,1243.10,1240.33,1241.31,5677
2014.10.15,22:15,1241.32,1241.33,1240.32,1240.51,3813
2014.10.15,22:30,1240.57,1240.82,1239.44,1240.14,4508
2014.10.15,22:45,1240.14,1241.60,1238.09,1238.35,5182
2014.10.15,23:00,1238.33,1240.42,1237.27,1240.30,5949
2014.10.15,23:15,1240.23,1240.65,1239.68,1240.49,3182
2014.10.15,23:30,1240.48,1241.32,1240.38,1241.11,4263
2014.10.15,23:45,1241.11,1242.42,1240.43,1240.56,5671
2014.10.16,00:00,1240.56,1240.88,1239.73,1240.82,4064
2014.10.16,00:15,1240.83,1241.16,1239.81,1240.13,3579
2014.10.16,00:30,1240.11,1240.38,1239.62,1239.73,3661
2014.10.16,00:45,1239.72,1240.20,1239.64,1240.16,2411
2014.10.16,01:00,1240.15,1240.18,1239.25,1239.75,3221
2014.10.16,01:15,1239.74,1239.83,1238.99,1239.19,2669
2014.10.16,01:30,1239.20,1240.48,1239.20,1240.06,3344
2014.10.16,01:45,1240.07,1240.75,1240.01,1240.20,3107
2014.10.16,02:00,1240.20,1240.42,1239.45,1239.87,4135
2014.10.16,02:15,1239.87,1240.24,1238.72,1238.95,3592
2014.10.16,02:30,1238.96,1239.62,1238.41,1238.44,3528
2014.10.16,02:45,1238.44,1238.86,1237.68,1238.40,4399
2014.10.16,03:00,1238.42,1239.44,1237.79,1239.19,5939
2014.10.16,03:15,1239.18,1240.23,1238.26,1238.32,5599
2014.10.16,03:30,1238.32,1239.66,1238.27,1239.18,5629
2014.10.16,03:45,1239.18,1241.26,1239.08,1240.58,5857
2014.10.16,04:00,1240.62,1241.83,1240.27,1240.64,6198
2014.10.16,04:15,1240.64,1240.98,1239.05,1239.15,5652
2014.10.16,04:30,1239.14,1239.27,1238.06,1238.68,5292
2014.10.16,04:45,1238.67,1240.05,1238.67,1238.74,5080
2014.10.16,05:00,1238.73,1240.55,1238.63,1239.92,5482
2014.10.16,05:15,1239.91,1240.97,1239.57,1240.94,5749
2014.10.16,05:30,1240.99,1243.06,1240.33,1242.53,6968
2014.10.16,05:45,1242.54,1244.11,1242.00,1242.12,6204
2014.10.16,06:00,1242.16,1243.66,1241.85,1243.21,6794
2014.10.16,06:15,1243.20,1243.67,1240.95,1241.42,7364
2014.10.16,06:30,1241.40,1243.56,1241.38,1242.01,5774
2014.10.16,06:45,1242.08,1243.45,1241.25,1241.72,5698
2014.10.16,07:00,1241.72,1243.24,1241.62,1242.55,5666
2014.10.16,07:15,1242.55,1243.85,1242.13,1242.34,5806
2014.10.16,07:30,1242.34,1242.71,1241.67,1242.12,6245
2014.10.16,07:45,1242.11,1242.72,1241.09,1241.77,6166
2014.10.16,08:00,1241.77,1241.80,1237.81,1238.72,7953
2014.10.16,08:15,1238.71,1240.11,1237.81,1238.58,6910
2014.10.16,08:30,1238.57,1240.34,1236.57,1238.33,9764
2014.10.16,08:45,1238.31,1239.13,1236.80,1237.19,8576
2014.10.16,09:00,1237.20,1238.36,1235.93,1237.86,8411
2014.10.16,09:15,1236.74,1237.87,1235.24,1237.70,9443
2014.10.16,09:30,1237.66,1238.52,1236.34,1237.09,8280
2014.10.16,09:45,1237.08,1238.44,1236.75,1237.28,8343
2014.10.16,10:00,1237.30,1238.92,1236.97,1237.87,7868
2014.10.16,10:15,1237.84,1242.46,1237.23,1240.86,8109
2014.10.16,10:30,1240.84,1243.14,1240.77,1241.79,8669
2014.10.16,10:45,1241.77,1242.23,1237.76,1238.95,8454
2014.10.16,11:00,1239.02,1240.58,1238.78,1240.30,8042
2014.10.16,11:15,1240.29,1242.44,1240.16,1242.13,7936
2014.10.16,11:30,1242.11,1242.58,1240.86,1241.58,7560
2014.10.16,11:45,1241.59,1242.74,1241.50,1242.29,7119
2014.10.16,12:00,1242.28,1243.87,1242.19,1243.63,6910
2014.10.16,12:15,1243.63,1244.24,1241.66,1242.09,8106
2014.10.16,12:30,1242.11,1243.43,1241.77,1242.64,6330
2014.10.16,12:45,1242.63,1242.81,1242.01,1242.70,5709
2014.10.16,13:00,1242.71,1242.87,1240.65,1240.73,8030
2014.10.16,13:15,1240.71,1241.86,1240.22,1240.59,6741
2014.10.16,13:30,1240.60,1240.72,1239.17,1239.35,5769
2014.10.16,13:45,1239.36,1240.69,1239.33,1240.23,6835
2014.10.16,14:00,1240.28,1240.29,1239.49,1240.12,5419
2014.10.16,14:15,1240.12,1240.37,1239.14,1239.36,6781
2014.10.16,14:30,1239.33,1240.02,1239.31,1240.01,4634
2014.10.16,14:45,1240.00,1240.67,1239.76,1240.23,5387
2014.10.16,15:00,1240.22,1240.47,1239.71,1240.33,5148
2014.10.16,15:15,1240.31,1240.47,1239.63,1240.28,4378
2014.10.16,15:30,1240.27,1240.39,1239.86,1240.15,3736
2014.10.16,15:45,1240.14,1240.31,1239.31,1239.38,5213
2014.10.16,16:00,1239.37,1240.04,1239.17,1239.35,2736
2014.10.16,16:15,1239.32,1239.48,1237.58,1238.19,2464
2014.10.16,16:30,1238.18,1238.54,1238.10,1238.15,1103
2014.10.16,16:45,1238.13,1238.87,1237.77,1238.85,1309
2014.10.16,17:00,1238.84,1239.33,1238.66,1238.71,510
2014.10.16,17:15,1238.70,1238.80,1238.66,1238.75,17
2014.10.16,17:30,1238.80,1238.80,1238.70,1238.70,3
2014.10.16,17:45,1238.75,1238.75,1238.55,1238.60,21
2014.10.16,18:00,1238.56,1238.83,1237.55,1238.24,2456
2014.10.16,18:15,1238.23,1238.52,1237.23,1237.48,1714
2014.10.16,18:30,1237.49,1237.66,1236.68,1237.23,1570
2014.10.16,18:45,1237.19,1238.20,1236.95,1237.94,1325
2014.10.16,19:00,1237.96,1239.09,1237.64,1238.78,2127
2014.10.16,19:15,1238.80,1239.57,1238.64,1238.74,1614
